trials.thisRepN,trials.thisTrialN,trials.thisN,trials.thisIndex,num_distr,fixation.started,target.started,mouse.started,mouse.x,mouse.y,mouse.leftButton,mouse.midButton,mouse.rightButton,mouse.time,mouse.clicked_name,participant,session,date,expName,psychopyVersion,frameRate,
166,0,166,0,10,344.8018338999973,344.8018338999973,344.8018338999973,[-0.42685185185185187],[0.2564814814814815],[1],[0],[0],[2.066184700001031],['target'],1v,001,2023-09-28_16h10.08.025,visualsearch,2023.1.3,59.95937152587215,
167,0,167,0,10,346.93977329999325,346.93977329999325,346.93977329999325,[0.075],[0.10185185185185185],[1],[0],[0],[1.3159325000015087],['target'],1v,001,2023-09-28_16h10.08.025,visualsearch,2023.1.3,59.95937152587215,
168,0,168,0,5,348.32404159998987,348.32404159998987,348.32404159998987,[-0.46111111111111114],[0.4601851851851852],[1],[0],[0],[2.610266200004844],['target'],1v,001,2023-09-28_16h10.08.025,visualsearch,2023.1.3,59.95937152587215,
169,0,169,0,10,350.9988485999929,350.9988485999929,350.9988485999929,[0.1712962962962963],[0.001851851851851852],[1],[0],[0],[2.4874240000062855],['target'],1v,001,2023-09-28_16h10.08.025,visualsearch,2023.1.3,59.95937152587215,
170,0,170,0,10,353.6044630999968,353.6044630999968,353.6044630999968,[0.225],[0.022222222222222223],[1],[0],[0],[1.1395074000029126],['target'],1v,001,2023-09-28_16h10.08.025,visualsearch,2023.1.3,59.95937152587215,
171,0,171,0,10,354.84332429998904,354.84332429998904,354.84332429998904,[0.4361111111111111],[0.1],[1],[0],[0],[1.4072637999925064],['target'],1v,001,2023-09-28_16h10.08.025,visualsearch,2023.1.3,59.95937152587215,
172,0,172,0,5,356.2794367999886,356.2794367999886,356.2794367999886,[0.47685185185185186],[-0.20833333333333334],[1],[0],[0],[1.359094700004789],['target'],1v,001,2023-09-28_16h10.08.025,visualsearch,2023.1.3,59.95937152587215,
173,0,173,0,10,357.73839129999396,357.73839129999396,357.73839129999396,[-0.5037037037037037],[0.07037037037037037],[1],[0],[0],[1.9022420000110287],['target'],1v,001,2023-09-28_16h10.08.025,visualsearch,2023.1.3,59.95937152587215,
174,0,174,0,5,359.6798837999959,359.6798837999959,359.6798837999959,[0.43148148148148147],[0.325],[1],[0],[0],[1.6945160000032047],['target'],1v,001,2023-09-28_16h10.08.025,visualsearch,2023.1.3,59.95937152587215,
175,0,175,0,5,361.4320885999914,361.4320885999914,361.4320885999914,[-0.29907407407407405],[0.06666666666666667],[1],[0],[0],[1.5735809999896446],['target'],1v,001,2023-09-28_16h10.08.025,visualsearch,2023.1.3,59.95937152587215,
176,0,176,0,10,363.10833499999717,363.10833499999717,363.10833499999717,[0.13148148148148148],[-0.44814814814814813],[1],[0],[0],[2.6142223999922862],['target'],1v,001,2023-09-28_16h10.08.025,visualsearch,2023.1.3,59.95937152587215,
177,0,177,0,10,365.7822370999929,365.7822370999929,365.7822370999929,[-0.11388888888888889],[-0.05277777777777778],[1],[0],[0],[1.5296021000103792],['target'],1v,001,2023-09-28_16h10.08.025,visualsearch,2023.1.3,59.95937152587215,
178,0,178,0,5,367.35605639999267,367.35605639999267,367.35605639999267,[-0.15925925925925927],[0.36666666666666664],[1],[0],[0],[1.6500381999940146],['target'],1v,001,2023-09-28_16h10.08.025,visualsearch,2023.1.3,59.95937152587215,
179,0,179,0,10,369.10676469998725,369.10676469998725,369.10676469998725,[-0.29907407407407405],[-0.4212962962962963],[1],[0],[0],[1.9096792000054847],['target'],1v,001,2023-09-28_16h10.08.025,visualsearch,2023.1.3,59.95937152587215,
180,0,180,0,5,371.0811923999863,371.0811923999863,371.0811923999863,[-0.44722222222222224],[0.4824074074074074],[1],[0],[0],[3.6151870000030613],['target'],1v,001,2023-09-28_16h10.08.025,visualsearch,2023.1.3,59.95937152587215,
181,0,181,0,10,374.8135404999921,374.8135404999921,374.8135404999921,[-0.023148148148148147],[-0.021296296296296296],[1],[0],[0],[1.7841645000007702],['target'],1v,001,2023-09-28_16h10.08.025,visualsearch,2023.1.3,59.95937152587215,
182,0,182,0,10,376.74218689999543,376.74218689999543,376.74218689999543,[0.23333333333333334],[-0.24259259259259258],[1],[0],[0],[1.6702217999991262],[],1v,001,2023-09-28_16h10.08.025,visualsearch,2023.1.3,59.95937152587215,
183,0,183,0,10,378.52205649999087,378.52205649999087,378.52205649999087,[-0.11481481481481481],[-0.33611111111111114],[1],[0],[0],[4.795480900007533],['target'],1v,001,2023-09-28_16h10.08.025,visualsearch,2023.1.3,59.95937152587215,
184,0,184,0,5,383.35656209998706,383.35656209998706,383.35656209998706,[0.20555555555555555],[0.028703703703703703],[1],[0],[0],[1.3980875999986893],['target'],1v,001,2023-09-28_16h10.08.025,visualsearch,2023.1.3,59.95937152587215,
185,0,185,0,5,384.80547300000035,384.80547300000035,384.80547300000035,[-0.017592592592592594],[0.03425925925925926],[1],[0],[0],[1.5622881000017514],['target'],1v,001,2023-09-28_16h10.08.025,visualsearch,2023.1.3,59.95937152587215,
186,0,186,0,5,386.4165016999905,386.4165016999905,386.4165016999905,[0.2962962962962963],[0.3194444444444444],[1],[0],[0],[1.8178273999947123],['target'],1v,001,2023-09-28_16h10.08.025,visualsearch,2023.1.3,59.95937152587215,
187,0,187,0,10,388.39887469999667,388.39887469999667,388.39887469999667,[0.2518518518518518],[0.4527777777777778],[1],[0],[0],[1.4415627000125824],['target'],1v,001,2023-09-28_16h10.08.025,visualsearch,2023.1.3,59.95937152587215,
188,0,188,0,5,389.8777426999877,389.8777426999877,389.8777426999877,[0.07037037037037037],[-0.42314814814814816],[1],[0],[0],[2.633135600000969],['target'],1v,001,2023-09-28_16h10.08.025,visualsearch,2023.1.3,59.95937152587215,
189,0,189,0,5,392.57109359999595,392.57109359999595,392.57109359999595,[0.09351851851851851],[-0.18611111111111112],[1],[0],[0],[1.1488265999942087],['target'],1v,001,2023-09-28_16h10.08.025,visualsearch,2023.1.3,59.95937152587215,
190,0,190,0,10,393.8619757999986,393.8619757999986,393.8619757999986,[0.4222222222222222],[-0.10925925925925926],[1],[0],[0],[2.394927200002712],['target'],1v,001,2023-09-28_16h10.08.025,visualsearch,2023.1.3,59.95937152587215,
